"user_id","customer_segment","customer_perk"
"725357","Casual web searcher","No perks"
"555997","Platinum","1 night free hotel with flight"
"511772","Silver","Free checked bag"
"623972","Bronze","No cancellation fees"
"510170","Bronze","No cancellation fees"
"540666","Bronze","No cancellation fees"
"512831","Silver","Free checked bag"
"515131","Platinum","1 night free hotel with flight"
"503928","Blue","Exclusive discounts"
"466342","Blue","Exclusive discounts"
"551622","Bronze","No cancellation fees"
"694265","Silver","Free checked bag"
"519769","Gold","Free hotel meal"
"508940","Silver","Free checked bag"
"539671","Blue","Exclusive discounts"
"582903","Silver","Free checked bag"
"575528","Blue","Exclusive discounts"
"514210","Gold","Free hotel meal"
"514951","Bronze","No cancellation fees"
"538216","Bronze","No cancellation fees"
"549154","Gold","Free hotel meal"
"485591","Silver","Free checked bag"
"520327","Blue","Exclusive discounts"
"555960","Casual web searcher","No perks"
"478228","Blue","Exclusive discounts"
"407118","Platinum","1 night free hotel with flight"
"662535","Bronze","No cancellation fees"
"468801","Gold","Free hotel meal"
"559547","Blue","Exclusive discounts"
"544012","Silver","Free checked bag"
"517898","Bronze","No cancellation fees"
"623087","Silver","Free checked bag"
"553943","Bronze","No cancellation fees"
"558394","Blue","Exclusive discounts"
"539558","Silver","Free checked bag"
"444387","Bronze","No cancellation fees"
"554753","Silver","Free checked bag"
"552364","Blue","Exclusive discounts"
"541259","Platinum","1 night free hotel with flight"
"560897","Bronze","No cancellation fees"
"598911","Gold","Free hotel meal"
"533518","Platinum","1 night free hotel with flight"
"536170","Casual web searcher","No perks"
"652416","Bronze","No cancellation fees"
"520436","Platinum","1 night free hotel with flight"
"516556","Blue","Exclusive discounts"
"476393","Blue","Exclusive discounts"
"546399","Blue","Exclusive discounts"
"541454","Platinum","1 night free hotel with flight"
"515013","Blue","Exclusive discounts"
"625984","Gold","Free hotel meal"
"530453","Casual web searcher","No perks"
"587601","Casual web searcher","No perks"
"558277","Platinum","1 night free hotel with flight"
"548190","Silver","Free checked bag"
"533575","Silver","Free checked bag"
"511989","Casual web searcher","No perks"
"549714","Blue","Exclusive discounts"
"555191","Bronze","No cancellation fees"
"580902","Blue","Exclusive discounts"
"590905","Silver","Free checked bag"
"586270","Bronze","No cancellation fees"
"573122","Silver","Free checked bag"
"527344","Bronze","No cancellation fees"
"550887","Blue","Exclusive discounts"
"181157","Platinum","1 night free hotel with flight"
"518894","Bronze","No cancellation fees"
"519383","Gold","Free hotel meal"
"577625","Blue","Exclusive discounts"
"520244","Blue","Exclusive discounts"
"538167","Bronze","No cancellation fees"
"547559","Platinum","1 night free hotel with flight"
"538279","Silver","Free checked bag"
"521956","Silver","Free checked bag"
"577356","Bronze","No cancellation fees"
"511535","Gold","Free hotel meal"
"616222","Bronze","No cancellation fees"
"572728","Platinum","1 night free hotel with flight"
"502212","Blue","Exclusive discounts"
"542914","Silver","Free checked bag"
"511398","Platinum","1 night free hotel with flight"
"524211","Blue","Exclusive discounts"
"557118","Silver","Free checked bag"
"533357","Silver","Free checked bag"
"515271","Silver","Free checked bag"
"705984","Casual web searcher","No perks"
"428552","Blue","Exclusive discounts"
"512974","Silver","Free checked bag"
"596335","Bronze","No cancellation fees"
"519694","Gold","Free hotel meal"
"607028","Platinum","1 night free hotel with flight"
"638598","Bronze","No cancellation fees"
"527132","Bronze","No cancellation fees"
"530625","Blue","Exclusive discounts"
"549938","Silver","Free checked bag"
"438839","Gold","Free hotel meal"
"534971","Blue","Exclusive discounts"
"551431","Casual web searcher","No perks"
"407250","Gold","Free hotel meal"
"559164","Bronze","No cancellation fees"
"546842","Blue","Exclusive discounts"
"517967","Bronze","No cancellation fees"
"557799","Blue","Exclusive discounts"
"570631","Bronze","No cancellation fees"
"513030","Silver","Free checked bag"
"571454","Platinum","1 night free hotel with flight"
"628762","Blue","Exclusive discounts"
"456663","Silver","Free checked bag"
"533656","Blue","Exclusive discounts"
"585717","Blue","Exclusive discounts"
"603053","Bronze","No cancellation fees"
"450193","Blue","Exclusive discounts"
"381465","Gold","Free hotel meal"
"590471","Silver","Free checked bag"
"596320","Blue","Exclusive discounts"
"531989","Bronze","No cancellation fees"
"535229","Silver","Free checked bag"
"502995","Casual web searcher","No perks"
"555796","Gold","Free hotel meal"
"693765","Silver","Free checked bag"
"517925","Blue","Exclusive discounts"
"518527","Platinum","1 night free hotel with flight"
"666718","Blue","Exclusive discounts"
"688600","Bronze","No cancellation fees"
"700237","Silver","Free checked bag"
"660894","Casual web searcher","No perks"
"522315","Blue","Exclusive discounts"
"512589","Gold","Free hotel meal"
"466723","Gold","Free hotel meal"
"409073","Gold","Free hotel meal"
"564962","Silver","Free checked bag"
"525043","Gold","Free hotel meal"
"652359","Silver","Free checked bag"
"536278","Platinum","1 night free hotel with flight"
"511764","Blue","Exclusive discounts"
"535983","Blue","Exclusive discounts"
"612797","Blue","Exclusive discounts"
"524909","Gold","Free hotel meal"
"520397","Gold","Free hotel meal"
"632749","Blue","Exclusive discounts"
"607350","Gold","Free hotel meal"
"552473","Gold","Free hotel meal"
"542326","Silver","Free checked bag"
"558202","Platinum","1 night free hotel with flight"
"551486","Bronze","No cancellation fees"
"556622","Bronze","No cancellation fees"
"566875","Bronze","No cancellation fees"
"524012","Gold","Free hotel meal"
"511936","Silver","Free checked bag"
"586006","Silver","Free checked bag"
"395202","Blue","Exclusive discounts"
"576357","Bronze","No cancellation fees"
"545226","Gold","Free hotel meal"
"552904","Bronze","No cancellation fees"
"664617","Gold","Free hotel meal"
"529231","Bronze","No cancellation fees"
"654913","Bronze","No cancellation fees"
"573423","Casual web searcher","No perks"
"571523","Gold","Free hotel meal"
"618759","Blue","Exclusive discounts"
"661639","Bronze","No cancellation fees"
"590473","Casual web searcher","No perks"
"523800","Gold","Free hotel meal"
"545249","Silver","Free checked bag"
"571561","Blue","Exclusive discounts"
"229330","Platinum","1 night free hotel with flight"
"582343","Bronze","No cancellation fees"
"531467","Platinum","1 night free hotel with flight"
"546888","Gold","Free hotel meal"
"539855","Bronze","No cancellation fees"
"507376","Blue","Exclusive discounts"
"545770","Silver","Free checked bag"
"521642","Blue","Exclusive discounts"
"645022","Blue","Exclusive discounts"
"518338","Silver","Free checked bag"
"515901","Blue","Exclusive discounts"
"491772","Bronze","No cancellation fees"
"752933","Blue","Exclusive discounts"
"584530","Platinum","1 night free hotel with flight"
"565902","Blue","Exclusive discounts"
"535702","Platinum","1 night free hotel with flight"
"532866","Silver","Free checked bag"
"537317","Silver","Free checked bag"
"514899","Platinum","1 night free hotel with flight"
"561331","Blue","Exclusive discounts"
"663565","Platinum","1 night free hotel with flight"
"509202","Bronze","No cancellation fees"
"518393","Bronze","No cancellation fees"
"645488","Casual web searcher","No perks"
"520619","Blue","Exclusive discounts"
"557921","Silver","Free checked bag"
"531615","Bronze","No cancellation fees"
"467339","Gold","Free hotel meal"
"680424","Gold","Free hotel meal"
"537412","Platinum","1 night free hotel with flight"
"557957","Blue","Exclusive discounts"
"539519","Gold","Free hotel meal"
"756030","Gold","Free hotel meal"
"541040","Silver","Free checked bag"
"510215","Gold","Free hotel meal"
"518751","Silver","Free checked bag"
"386255","Blue","Exclusive discounts"
"516217","Blue","Exclusive discounts"
"512704","Bronze","No cancellation fees"
"620972","Bronze","No cancellation fees"
"626318","Gold","Free hotel meal"
"534351","Platinum","1 night free hotel with flight"
"513366","Silver","Free checked bag"
"530599","Blue","Exclusive discounts"
"558466","Bronze","No cancellation fees"
"516972","Bronze","No cancellation fees"
"670471","Bronze","No cancellation fees"
"501735","Silver","Free checked bag"
"443652","Bronze","No cancellation fees"
"506652","Bronze","No cancellation fees"
"454430","Silver","Free checked bag"
"568641","Bronze","No cancellation fees"
"596611","Casual web searcher","No perks"
"527507","Platinum","1 night free hotel with flight"
"487002","Bronze","No cancellation fees"
"524001","Gold","Free hotel meal"
"573792","Silver","Free checked bag"
"512587","Bronze","No cancellation fees"
"532312","Silver","Free checked bag"
"514215","Gold","Free hotel meal"
"511996","Gold","Free hotel meal"
"510586","Silver","Free checked bag"
"512016","Blue","Exclusive discounts"
"516616","Gold","Free hotel meal"
"510163","Gold","Free hotel meal"
"94883","Blue","Exclusive discounts"
"513661","Blue","Exclusive discounts"
"509359","Platinum","1 night free hotel with flight"
"538608","Silver","Free checked bag"
"541923","Gold","Free hotel meal"
"562398","Silver","Free checked bag"
"564258","Silver","Free checked bag"
"636739","Blue","Exclusive discounts"
"631201","Blue","Exclusive discounts"
"462894","Bronze","No cancellation fees"
"461744","Bronze","No cancellation fees"
"509713","Gold","Free hotel meal"
"481245","Bronze","No cancellation fees"
"603345","Blue","Exclusive discounts"
"473568","Blue","Exclusive discounts"
"567682","Gold","Free hotel meal"
"551340","Silver","Free checked bag"
"461559","Gold","Free hotel meal"
"530240","Blue","Exclusive discounts"
"527467","Blue","Exclusive discounts"
"460625","Silver","Free checked bag"
"552944","Platinum","1 night free hotel with flight"
"511093","Gold","Free hotel meal"
"602925","Platinum","1 night free hotel with flight"
"513620","Gold","Free hotel meal"
"500532","Blue","Exclusive discounts"
"495603","Silver","Free checked bag"
"476173","Blue","Exclusive discounts"
"551210","Casual web searcher","No perks"
"554413","Gold","Free hotel meal"
"562612","Bronze","No cancellation fees"
"531650","Silver","Free checked bag"
"471077","Silver","Free checked bag"
"612976","Casual web searcher","No perks"
"561652","Bronze","No cancellation fees"
"509454","Blue","Exclusive discounts"
"549710","Platinum","1 night free hotel with flight"
"518347","Silver","Free checked bag"
"537723","Blue","Exclusive discounts"
"590954","Silver","Free checked bag"
"667299","Casual web searcher","No perks"
"530949","Gold","Free hotel meal"
"538074","Platinum","1 night free hotel with flight"
"613874","Bronze","No cancellation fees"
"533617","Silver","Free checked bag"
"473712","Gold","Free hotel meal"
"552303","Gold","Free hotel meal"
"561896","Bronze","No cancellation fees"
"631477","Blue","Exclusive discounts"
"572133","Blue","Exclusive discounts"
"548504","Platinum","1 night free hotel with flight"
"580611","Gold","Free hotel meal"
"560085","Platinum","1 night free hotel with flight"
"562416","Gold","Free hotel meal"
"739734","Blue","Exclusive discounts"
"576846","Blue","Exclusive discounts"
"534604","Silver","Free checked bag"
"610909","Bronze","No cancellation fees"
"521000","Silver","Free checked bag"
"512322","Silver","Free checked bag"
"526492","Silver","Free checked bag"
"521720","Silver","Free checked bag"
"647638","Blue","Exclusive discounts"
"640580","Gold","Free hotel meal"
"535502","Gold","Free hotel meal"
"589171","Blue","Exclusive discounts"
"552432","Platinum","1 night free hotel with flight"
"533402","Silver","Free checked bag"
"590429","Bronze","No cancellation fees"
"513347","Bronze","No cancellation fees"
"631872","Casual web searcher","No perks"
"539648","Gold","Free hotel meal"
"528330","Blue","Exclusive discounts"
"518711","Bronze","No cancellation fees"
"592158","Bronze","No cancellation fees"
"553704","Blue","Exclusive discounts"
"542843","Gold","Free hotel meal"
"217136","Bronze","No cancellation fees"
"674375","Blue","Exclusive discounts"
"405305","Silver","Free checked bag"
"638140","Silver","Free checked bag"
"534782","Gold","Free hotel meal"
"600926","Blue","Exclusive discounts"
"496408","Gold","Free hotel meal"
"501794","Gold","Free hotel meal"
"661614","Blue","Exclusive discounts"
"499038","Gold","Free hotel meal"
"519787","Bronze","No cancellation fees"
"691541","Bronze","No cancellation fees"
"555751","Blue","Exclusive discounts"
"523335","Gold","Free hotel meal"
"547301","Bronze","No cancellation fees"
"553984","Bronze","No cancellation fees"
"631975","Blue","Exclusive discounts"
"535398","Silver","Free checked bag"
"539510","Gold","Free hotel meal"
"523073","Blue","Exclusive discounts"
"597510","Silver","Free checked bag"
"603875","Blue","Exclusive discounts"
"518533","Silver","Free checked bag"
"511821","Casual web searcher","No perks"
"523484","Platinum","1 night free hotel with flight"
"630267","Blue","Exclusive discounts"
"526221","Bronze","No cancellation fees"
"528909","Blue","Exclusive discounts"
"587233","Casual web searcher","No perks"
"529436","Silver","Free checked bag"
"552440","Bronze","No cancellation fees"
"195192","Bronze","No cancellation fees"
"485780","Gold","Free hotel meal"
"588103","Bronze","No cancellation fees"
"586656","Bronze","No cancellation fees"
